movie_id,keyword
609,paranormal phenomena
609,power of goodness
609,parent-child bond
609,haunted
5516,church choir
5516,hiding place
5516,garbage
5516,duringcreditsstinger
13051,assassin
13051,based on video game
13051,aftercreditsstinger
49530,bank
49530,future
49530,time
49530,dystopia
49530,race against time
49530,immortality
49530,on the run
49530,class differences
49530,cops and robbers 
49530,rich vs poor
34806,kiss
34806,sperm bank
34806,romantic comedy
34806,male female relationship
34806,doctor
34806,pregnancy
34806,single mother
34806,artificial insemination
34806,motherhood
34806,duringcreditsstinger
49022,new york
49022,alcohol
49022,based on novel
49022,secret
49022,cheating
49022,birthday
49022,destroy
49022,friends
49022,crush
49022,lawyer
49022,best friend
49022,wedding
49022,pregnancy
49022,relationship
49022,celebration
49022,roses
49022,lying
49022,flashback
49022,engaged
49022,loyal
49022,liaison
49022,confidant
11469,england
11469,black people
11469,medallion
11469,castle
11469,time travel
11469,leap in time
11469,knight
11469,impostor
11469,king
11469,middle ages
11469,imposture
11469,medieval times
23479,baseball
23479,sport
23479,little league
11667,dictator
11667,martial arts
11667,hostage
11667,liberation of hostage
11667,hostage-taking
11667,street fighter
11667,united nations
11667,based on video game
423,individual
423,resistance
423,radio station
423,war crimes
423,loss of family
423,child murderer
423,hunger
423,world war ii
423,prisoners of war
423,homeland
423,deportation
423,hiding place
423,ghetto riot
423,jew persecution
423,liberation
423,warsaw ghetto
423,polish resistance
423,nazis
423,biography
423,classical music
423,panzer
423,pianist
2447,jesus christ
2447,bible
2447,three kings
2447,archangel gabriel
2447,christian
2447,blessed hope
2447,wise men
2447,woman director
10066,american football
10066,traffic jam
10066,remake
10066,murder
10066,suspense
10066,wax museum
10066,teenager
10066,group of friends
10066,ghost town
10066,wax
2288,father son relationship
2288,love at first sight
2288,photographer
2288,loss of lover
2288,cheating
2288,lie
2288,forbidden love
2288,tea
2288,lover
2288,kiss
2288,photography
2288,secret love
2288,times square
2288,liar
2288,sexchat
2288,based on play
2288,death of father
2288,falling in love
88794,biography
88794,historical figure
88794,fbi director
13515,schizophrenia
13515,night watchman
13515,subway
13515,hallucination
13515,alcoholism
13515,ex-cop
13515,possession
13515,morgue
13515,rural setting
13515,medication
13515,demon
13515,psychiatrist
13515,mirror
13515,estranged wife
13515,nypd
13515,evil
13515,newspaper clipping
11979,queen
11979,rock star
11979,secret society
11979,vampire
11979,light
11979,bite
11979,music
11979,spontaneous combustion
11979,fatal attraction
11979,fang vamp
169,predator
169,war on drugs
169,extraterrestrial technology
169,los angeles
169,invisible
8090,suicide
8090,fbi
8090,kidnapping
8090,snuff
8090,sadism
8090,investigation
8090,police
8090,psychopath
8090,webcam
8090,website
8090,murder
8090,serial killer
8090,internet
8090,torture
8090,violence
8090,voyeur
11622,isolation
11622,atomic bomb
11622,bunker
11622,shelter
3604,emperor
3604,solar eclipse
3604,prince
3604,tv duel
3604,fighter
3604,deception
3604,hood
3604,scientist
3604,sword and planet
9541,yuppie
9541,daughter
9541,loss of wife
94348,ex military
8197,drag queen
8197,voodoo
8197,savannah
336004,casino
336004,robbery
336004,bus hijacking
336004,heist
35019,nanny
35019,fantasy
35019,children
35019,aftercreditsstinger
35019,duringcreditsstinger
35019,woman director
10410,policy and organisations
10410,power
10410,trade union
10410,gangster
8836,extraterrestrial technology
8836,fbi
8836,alien
8836,fbi agent
8836,duringcreditsstinger
14442,elves
14442,based on novel
14442,magic
14442,fairy
14442,prince
14442,fairy tale
14442,spell
14442,fantasy world
14442,giant
14442,ogre
14442,obedience
14442,fairy godmother
14442,elf
321741,american football
321741,concussion
321741,biography
321741,professional sports
321741,brain damage
321741,sports injury
321741,nfl
321741,medical drama
321741,human brain
59965,cia
59965,airport
59965,hero
59965,fight
59965,kidnapping
59965,time bomb
59965,training
59965,webcam
59965,website
59965,party
59965,on the run
59965,hospital
59965,train
59965,teenager
14175,animation
14175,animal
14175,3d
11004,adultery
11004,robbery
11004,based on novel
11004,professor
11004,college
11004,police
11004,party
11004,liar
11004,marijuana
11004,writer
11004,university
11004,drug
11004,dog
11918,anti hero
11918,high school
11918,dragonfly
11918,superhero
11918,radioactive
11918,duringcreditsstinger
98357,mayor
98357,investigation
98357,politics
98357,ex-cop
98357,revenge
98357,double crossed
98357,private detective
10012,brother sister relationship
10012,bite
10012,transformation
10012,supernatural powers
10012,werewolf
49526,new york
49526,dirty cop
49526,bicycle courier
49526,duringcreditsstinger
49526,race against the clock
49526,cyclist
49526,bike messenger
268920,texas
268920,prisoner
268920,cop
268920,drug cartel
268920,on the run
268920,police officer
268920,prisoner on the run
268920,woman director
9093,islam
9093,sex
9093,loyalty
9093,bravery
9093,army
9093,revenge
9093,honor
9093,murder
9093,escape
9093,soldier
9093,battle
9093,church
9093,violence
9093,britain
9093,slave
9093,colonialism
9093,military
9093,imperialism
119283,professional thief
119283,jewel robbery
11823,tennis
11823,new love
11823,tennis player
11823,australia
11823,wimbledon
35169,bear
35169,animal
35169,aftercreditsstinger
35169,duringcreditsstinger
35169,real estate
35169,land developer
35169,real estate developer
118957,drowning
118957,supermarket
118957,shark attack
118957,australian
118957,flooding
118957,australia
118957,tsunami
118957,gore
118957,shark
118957,flood
118957,3d
849,kingdom
849,lightsaber
849,cult favorite
849,dead body
849,magical object
849,fortress
849,doppelganger
849,cyclops
849,changeling
4515,journalist
4515,terrorist
4515,war against terror
4515,externally controlled action
4515,manipulation
4515,propaganda
4515,manipulation of the media
4515,future
4515,afghanistan
4515,political negotiations
4515,war
4515,past
4515,war in afghanistan
18886,bomber
18886,vietnam war
18886,u.s. navy
18886,aviation
18886,combat
18886,bombing
6575,music record
6575,rock and roll
6575,pop
6575,hip-hop
6575,fab four
6575,blues
6575,pop star
6575,rapper
6575,record producer
6575,rock
6575,music
6575,music instrument
6575,wedding
6575,extramarital affair
6575,aftercreditsstinger
6440,sex
6440,adultery
6440,based on novel
6440,fishing
6440,isolation
6440,kidnapping
6440,newfoundland
6440,survival
6440,reporter
6440,drunk
13496,sheriff
13496,horse
13496,outlaw
13496,jesse james
13496,cole younger
18320,royal family
18320,biography
18320,royalty
18320,period drama
18320,queen victoria
18320,prince albert
18320,19th century
18320,british monarchy
22787,airplane
22787,based on comic book
22787,corpse
22787,stich
8967,philosophy
8967,father son relationship
8967,red hair
8967,brother sister relationship
8967,sun
8967,telegram
8967,tree
8967,meteor
8967,afterlife
8967,death of a child
8967,independent film
8967,spirituality
8967,outer space
8967,dinosaur
8967,voice over
8967,very little dialogue
8967,tarkovskyesque
37498,parking garage
37498,freighter
37498,fundraiser
144336,drug cartel
144336,dea
9616,riddle
9616,rome
9616,vatican
9616,secret organization
9616,investigation
9616,sin
9616,repentance
9616,priest
9616,psychological thriller
9616,violence
9616,catholic church
9616,sin eater
9616,mentor protégé relationship
9616,reference to god
9616,suspicious death
13056,broken neck
13056,fbi agent
13056,wall safe
13056,trashed house
13056,aerial shot
13056,military dress uniform
13056,vanity
13056,flare
13056,woman director
14113,superhero
14113,kids and family
285783,1970s
285783,skyscraper
285783,based on true story
285783,tightrope
285783,planning
285783,world trade center
49478,american football
49478,mythology
49478,chinese food
49478,kangaroo
9726,provence
9726,wine cellar
9726,vineyard
9726,wine garden
9726,wine
9726,winegrower
20763,step father
20763,physical abuse
20763,abuse
9702,juvenile prison
9702,artist
9702,jail
9702,east l.a.
9702,hood
9702,gang
9702,youth gang
9702,racism
9702,drug
9702,mexican american
9702,barrio
9702,police shootout
9702,cholo
9702,lowrider
9311,copenhagen
9311,inuit
9311,comet
9311,arctic
9311,snow
9280,paris
9280,france
9280,new identity
9280,paparazzi
9280,cannes
26843,italy
26843,middle east
26843,resistance
26843,world war ii
26843,libya
26843,benito mussolini
26843,based on true story
26843,guerrilla warfare
11876,italian
11876,new love
11876,provence
11876,horse
11876,exile
22267,civil war
22267,friends
22267,bush whacker
22267,raid
45958,immigrant
45958,illegal immigrant
45958,chinese
45958,single father
1969,mexico
1969,bank robber
1969,revenge
1969,best friend
1969,bank robbery
1969,bank vault
1969,steam locomotive
198663,based on novel
198663,maze
198663,post-apocalyptic
198663,dystopia
198663,escape
198663,memory loss
198663,erased memory
198663,trapped
198663,dystopic future
198663,runner
198663,based on young adult novel
239573,europe
239573,business trip
10436,upper class
10436,new york
10436,lover
10436,countess
10436,lawyer
10436,19th century
1381,brain tumor
1381,operation
1381,queen
1381,love of one's life
1381,surgeon
1381,tree
1381,dying and death
1381,transience
1381,immortality
1381,maya civilization
1381,monkey
1381,conquest
127493,taxi driver
127493,thief
127493,fbi agent
12429,mother
12429,fish
12429,cliff
12429,father
12429,mermaid
12429,princess
12429,anime
228205,based on novel
228205,art student
228205,cowboy
228205,injury
228205,bull riding
228205,romantic drama
228205,young adult
2900,wife husband relationship
2900,space travel
2900,space
2900,mission
2900,pregnancy
2900,astronaut
21311,africa
77875,mother
77875,father son relationship
77875,field
77875,athlete
77875,soccer
77875,parent
77875,penalty kick
192136,prison
192136,south africa
192136,apartheid
192136,biography
192136,nelson mandela
192136,historical figure
18254,journalist
18254,russian revolution 1917
881,suicide
881,underdog
881,suspicion of murder
881,court case
881,navy
881,law
881,dying and death
881,guantanamo bay
881,marine corps
881,military court
881,code red
881,command
881,military base
881,u.s. navy
881,sexism
881,right and justice
881,based on play
881,court martial
881,flashback
881,platoon leader
881,military law
10877,corruption
10877,scandal
10877,shadowing
10877,police
9600,绝地奶霸
9600,卧底肥妈
9600,big爆任务
9600,超级妈妈
202575,magic
202575,3d
71469,alien invasion
71469,american abroad
71469,moscow
71469,unlikely heroes
71469,failed business
85446,flash mob
85446,dance instructor
85446,real estate development
85446,nike
85446,dance company
326,snake
326,suspense
326,fbi agent
326,death
326,animal attack
326,first class
326,duringcreditsstinger
326,snake attack
326,witness to a crime
326,plane
10685,chicago
10685,fbi
