id,title,tagline,overview,release_year,runtime,revenue,budget,popularity,vote_average,vote_count,image_url
55301,Alvin and the Chipmunks: Chipwrecked,This holiday it's gonna get squeaky.,"Playing around while aboard a cruise ship, the Chipmunks and Chipettes accidentally go overboard and end up marooned in a tropical paradise. They discover their new turf is not as deserted as it seems.",2011,87,342695435,75000000,23.473004,5.4,484,https://image.tmdb.org/t/p/w500//npOXWVoZyl8UrF2wtByHtfmsWSX.jpg
109418,Grown Ups 2,Just because they're a little older doesn't mean they've grown up.,"The all-star comedy cast from Grown Ups returns (with some exciting new additions) for more summertime laughs. Lenny (Adam Sandler) has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises: the last day of school.",2013,100,246984278,80000000,45.589568,5.8,1155,https://image.tmdb.org/t/p/w500//hT6ijOtjtYrnyDhN7VA2QWyGFAm.jpg
11665,Get Smart,Saving The World...And Loving It!,"When the identities of secret agents from Control are compromised, the Chief promotes hapless but eager analyst Maxwell Smart and teams him with stylish, capable Agent 99, the only spy whose cover remains intact. Can they work together to thwart the evil plans of KAOS and its crafty operative?",2008,110,230685453,80000000,23.496054,6.0,1051,https://image.tmdb.org/t/p/w500//sZUjbtUS8qxXp4mj90evnqPJqX7.jpg
6964,Something's Gotta Give,Schmucks are people too.,"Harry Sanborn is an aged music industry exec with a fondness for younger women like Marin, his latest trophy girlfriend. Things get a little awkward when Harry suffers a heart attack at the home of Marin's mother, Erica. Left in the care of Erica and his doctor, a love triangle starts to take shape.",2003,128,266728738,80000000,16.939441,6.3,410,https://image.tmdb.org/t/p/w500//4fQJjwbDf1KELvJJMcmAV6AxJdH.jpg
11324,Shutter Island,Someone is missing.,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by his troubling visions and also by a mysterious doctor.",2010,138,294804195,80000000,81.914696,7.8,6336,https://image.tmdb.org/t/p/w500//4GDy0PHYX3VRXUtwK5ysFbg3kEx.jpg
12193,Four Christmases,"His father, her mother, his mother and her father all in one day.","Brad and Kate have made something of an art form out of avoiding their families during the holidays, but this year their foolproof plan is about go bust -- big time. Stuck at the city airport after all departing flights are canceled, the couple is embarrassed to see their ruse exposed to the world by an overzealous television reporter. Now, Brad and Kate are left with precious little choice other than to swallow their pride and suffer the rounds.",2008,88,163733697,80000000,19.500893,5.3,331,https://image.tmdb.org/t/p/w500//zixj44TC7rwzpxtJAG5OzFJnEqe.jpg
9928,Robots,You can shine no matter what you're made of.,"Rodney Copperbottom is a young robot inventor who dreams of making the world a better place, until the evil Ratchet takes over Big Weld Industries. Now, Rodney's dreams – and those of his friends – are in danger of becoming obsolete.",2005,91,260696994,75000000,29.558157,6.0,1333,https://image.tmdb.org/t/p/w500//fnKCh67l2DDG9NxxIlk9IpsXQ99.jpg
754,Face/Off,"In order to catch him, he must become him.","An antiterrorism agent goes under the knife to acquire the likeness of a terrorist and gather details about a bombing plot. When the terrorist escapes custody, he undergoes surgery to look like the agent so he can get close to the agent's family.",1997,138,245676146,80000000,46.075037,6.8,1583,https://image.tmdb.org/t/p/w500//69Xzn8UdPbVnmqSChKz2RTpoNfB.jpg
10202,Bedtime Stories,Whatever they dream up... he has to survive.,Skeeter Bronson is a down-on-his-luck guy who's always telling bedtime stories to his niece and nephew. But his life is turned upside down when the fantastical stories he makes up for entertainment inexplicably turn into reality. Can a bewildered Skeeter manage his own unruly fantasies now that the outrageous characters and situations from his mind have morphed into actual people and events?,2008,99,212874442,80000000,23.531721,5.9,901,https://image.tmdb.org/t/p/w500//rSOnWm8ahvgThYp8TKGRUTcvsyw.jpg
4147,Road to Perdition,Pray for Michael Sullivan.,"Mike Sullivan works as a hit man for crime boss John Rooney. Sullivan views Rooney as a father figure, however after his son is witness to a killing, Mike Sullivan finds himself on the run in attempt to save the life of his son and at the same time looking for revenge on those who wronged him.",2002,117,181001478,80000000,49.078546,7.3,1077,https://image.tmdb.org/t/p/w500//mcOD6BogT9jE3Gj2htXg4QLAM8x.jpg
50546,Just Go with It,Sometimes a guy's best wingman... is a wingwoman,"A plastic surgeon, romancing a much younger schoolteacher, enlists his loyal assistant to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, the assistant's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives.",2011,117,214918407,80000000,37.02665,6.3,1543,https://image.tmdb.org/t/p/w500//ez1EDULOCUUCySHOZU6tz97qbtM.jpg
1701,Con Air,They were deadly on the ground; Now they have wings,"When the government puts all its rotten criminal eggs in one airborne basket, it's asking for trouble. Before you can say, ""Pass the barf bag,"" the crooks control the plane, led by creepy Cyrus ""The Virus"" Grissom. Watching his every move is the just-released Cameron Poe, who'd rather reunite with his family.",1997,115,224012234,75000000,45.154631,6.5,1270,https://image.tmdb.org/t/p/w500//kOKjgrEzGOP92rVQ6srA9jtp60l.jpg
13027,Eagle Eye,Don't walk. Run.,"Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them.",2008,118,178066569,80000000,46.887983,6.3,1018,https://image.tmdb.org/t/p/w500//9KCOv0hL37IN3tWG3j86eZg3xDH.jpg
2289,Cold Mountain,Find the strength. Find the courage. No matter what it takes... find the way home.,"In this classic story of love and devotion set against the backdrop of the American Civil War, a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South, aiming to return to his young wife, Ada, who he left behind to tend their farm. As Inman makes his perilous journey home, Ada struggles to keep their home intact with the assistance of Ruby, a mysterious drifter sent to help her by a kindly neighbor.",2003,154,173013509,79000000,24.598479,6.7,533,https://image.tmdb.org/t/p/w500//32MsALfK6shuSopCrFjSNoxDc5p.jpg
20504,The Book of Eli,Some will kill to have it. He will kill to protect it.,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",2010,118,157107755,80000000,32.363538,6.6,2164,https://image.tmdb.org/t/p/w500//1H1y9ZiqNFaLgQiRDDZLA55PviW.jpg
9574,Flubber,Catch it if you can!,"Professor Phillip Brainard, an absent minded professor, works with his assistant Weebo, trying to create a substance that's a new source of energy and that will save Medfield College where his sweetheart Sara is the president. He has missed his wedding twice, and on the afternoon of his third wedding, Professor Brainard creates flubber, which allows objects to fly through the air.",1997,93,177977226,80000000,11.50396,5.3,695,https://image.tmdb.org/t/p/w500//vMTm4I7P92sTJulpJLmzWwJscnv.jpg
11618,The Haunting,Some houses are born bad.,"Dr. David Marrow invites Nell Vance, and Theo and Luke Sanderson to the eerie and isolated Hill House to be subjects for a sleep disorder study. The unfortunate guests discover that Marrow is far more interested in the sinister mansion itself – and they soon see the true nature of its horror.",1999,113,91188905,80000000,19.375768,5.2,369,https://image.tmdb.org/t/p/w500//ihCDU8FulNvHQFqs01cEc7CE3zq.jpg
2300,Space Jam,Get ready to jam.,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.",1996,88,250200000,80000000,36.125715,6.5,1288,https://image.tmdb.org/t/p/w500//4RN5El3Pj2W4gpwgiAGLVfSJv2g.jpg
12096,The Pink Panther,Pardon His French.,"When the coach of the France soccer team is killed by a poisoned dart in the stadium in the end of a game, and his expensive and huge ring with the diamond Pink Panther disappears, the ambitious Chief Inspector Dreyfus assigns the worst police inspector Jacques Clouseau to the case.",2006,93,0,0,25.450534,5.6,550,https://image.tmdb.org/t/p/w500//57ViRkdsddHLK32W8Nf3ZPLSAu4.jpg
10200,The Day the Earth Stood Still,12.12.08 is the Day the Earth Stood Still,"A representative of an alien race that went through drastic evolution to survive its own climate change, Klaatu comes to Earth to assess whether humanity can prevent the environmental damage they have inflicted on their own planet. When barred from speaking to the United Nations, he decides humankind shall be exterminated so the planet can survive.",2008,104,233093859,80000000,41.890722,5.2,1043,https://image.tmdb.org/t/p/w500//3744nDNrKIFcgXEDL2WDkqYc7vF.jpg
8834,Conspiracy Theory,What if your most paranoid nightmares had just come true?,"A man obsessed with conspiracy theories becomes a target after one of his theories turns out to be true. Unfortunately, in order to save himself, he has to figure out which theory it is.",1997,135,136982834,75000000,22.179658,6.5,431,https://image.tmdb.org/t/p/w500//wj0n6gci4EMWRhV9ozCKTgESGdB.jpg
228150,Fury,War never ends quietly.,"Last months of World War II in April 1945. As the Allies make their final push in the European Theater, a battle-hardened U.S. Army sergeant in the 2nd Armored Division named Wardaddy commands a Sherman tank called ""Fury"" and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",2014,135,211817906,68000000,139.575085,7.4,3946,https://image.tmdb.org/t/p/w500//pfte7wdMobMF4CVHuOxyu6oqeeA.jpg
6068,Six Days Seven Nights,"After this week in paradise, they’re going to need a vacation.","When Quinn, a grouchy pilot living the good life in the South Pacific, agrees to transfer a savvy fashion editor, Robin, to Tahiti, he ends up stranded on a deserted island with her after their plane crashes. The pair avoid each other at first, until they're forced to team up to escape from the island -- and some pirates who want their heads.",1998,98,164000000,70000000,18.264635,5.6,332,https://image.tmdb.org/t/p/w500//fzWrrCzRa16v51TXAUuT6Wendw7.jpg
41515,Yogi Bear,Life's a Pic-A-Nic,"Jellystone Park has been losing business, so greedy Mayor Brown decides to shut it down and sell the land. That means families will no longer be able to experience the natural beauty of the outdoors -- and, even worse, Yogi and Boo Boo will be tossed out of the only home they've ever known. Faced with his biggest challenge ever, Yogi must prove that he really is ""smarter than the average bear"" as he and Boo Boo join forces with their old nemesis Ranger Smith to find a way to save Jellystone Park from closing forever.",2010,80,201584141,80000000,11.187696,5.2,220,https://image.tmdb.org/t/p/w500//3Rs4BTP1wHA2Ll1FeuCRbhFgXWM.jpg
9023,Spirit: Stallion of the Cimarron,Leader. Hero. Legend.,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",2002,83,122563539,80000000,41.670544,7.4,831,https://image.tmdb.org/t/p/w500//cUgYrz4twiJ3QgVGpRfey984NIB.jpg
38317,Zookeeper,Welcome to his jungle.,"A comedy about a zookeeper who might be great with animals, but he doesn't know anything about the birds and the bees. The man can't find love, so he decides to quit his job at the zoo, but his animal friends try to stop him and teach him that Mother Nature knows best when it comes to love.",2011,102,169852759,80000000,27.46264,5.3,498,https://image.tmdb.org/t/p/w500//y3b4AYw8dr4hIKTfEAjxUxx0z8G.jpg
